Datetime,Zone,Value,Trend,Residual
2017-07-24 13:00:00,Zone 3,30834.476986666665,31090.3208566134,-1502.5974400720734
2017-07-24 14:00:00,Zone 3,30624.60251,31093.935630768905,-1216.4532077571566
2017-07-24 15:00:00,Zone 3,29905.606696666666,31097.179922790652,-1141.8214943519633
2017-07-24 16:00:00,Zone 3,29788.117156666664,31100.049021670722,-1073.9605251620997
2017-07-24 17:00:00,Zone 3,29984.937238333336,31102.538702319314,-1374.0969585844541
2017-07-24 18:00:00,Zone 3,30928.870291666666,31104.64509399386,-1629.7021972166258
2017-07-24 20:00:00,Zone 3,47223.76569,31107.6938802916,1130.6298804485814
2017-07-24 21:00:00,Zone 3,45827.949791666666,31108.630286163167,1441.85970244302
2017-07-24 22:00:00,Zone 3,43174.89539666667,31109.17154656674,1438.106186115896
2017-07-24 23:00:00,Zone 3,39669.288705,31109.316031852093,1778.9345354346187
2017-07-25 00:00:00,Zone 3,35410.54393166667,31109.062738436576,1911.1019224052397
2017-07-25 01:00:00,Zone 3,30970.041841666665,31108.411314138284,1693.3998387522515
2017-07-25 02:00:00,Zone 3,28081.004184999998,31107.362034786125,1460.986839392186
2017-07-25 03:00:00,Zone 3,27008.535563333335,31105.91549756576,1282.058828776877
2017-07-25 04:00:00,Zone 3,25687.029290000002,31104.072337928337,1415.4300324829637
2017-07-25 05:00:00,Zone 3,21306.77824,31101.83331184171,1395.917948448645
2017-07-25 06:00:00,Zone 3,21098.912133333335,31099.1995127667,1723.548018597965
2017-07-25 07:00:00,Zone 3,23351.297071666664,31096.172355115938,1970.573781805564
2017-07-25 08:00:00,Zone 3,26450.209205000003,31092.753365231525,1993.9651819886058
2017-07-25 09:00:00,Zone 3,29507.94979,31088.94400925797,2461.108749767107
2017-07-25 10:00:00,Zone 3,31689.037656666667,31084.745694756337,1961.555413037957
2017-07-25 11:00:00,Zone 3,33354.97907833333,31080.15980964534,1855.1127666301873
2017-07-25 12:00:00,Zone 3,34307.94978833333,31075.187731831895,1518.5675581945252
2017-07-25 13:00:00,Zone 3,34461.58996,31069.830850380167,1266.072110286328
2017-07-25 15:00:00,Zone 3,32914.14226,31057.96932875152,1013.7871697687224
2017-07-25 17:00:00,Zone 3,33211.38075333334,31044.590726737384,1396.4743638957552
2017-07-25 18:00:00,Zone 3,34556.98745,31037.338081052338,1510.8688614494386
2017-07-25 19:00:00,Zone 3,41537.071130000004,31029.713514094823,1087.802470564111
2017-07-25 21:00:00,Zone 3,45479.49791,31013.361441193883,1227.4886949902357
2017-07-25 22:00:00,Zone 3,42616.56903666667,31004.641113016765,1095.4241135936609
2017-07-26 04:00:00,Zone 3,25148.786611666666,30944.99370440948,1209.2971367825594
2017-07-26 05:00:00,Zone 3,20985.439329999997,30933.882773300178,1254.786733682471
2017-07-26 14:00:00,Zone 3,33415.230125,30820.20559404256,1068.6781607902958
2017-07-26 15:00:00,Zone 3,32756.485356666668,30806.167023423084,1105.2305417000316
2017-07-26 16:00:00,Zone 3,32654.058576666666,30791.868909228928,1183.5008621058805
2017-07-26 17:00:00,Zone 3,32755.481173333334,30777.316080879493,1478.3770025641534
2017-07-26 18:00:00,Zone 3,34311.96652666666,30762.512750111015,1898.741315596817
2017-07-26 19:00:00,Zone 3,41843.347279999994,30747.46262862929,2071.9508430754795
2017-07-26 20:00:00,Zone 3,47136.401675,30732.169088842056,1853.4923983592125
2017-07-26 21:00:00,Zone 3,44982.426775,30716.635115687644,1729.961126323342
2017-07-26 22:00:00,Zone 3,41779.079496666665,30700.86315264515,1286.4713489537316
2017-07-27 00:00:00,Zone 3,33556.820081666665,30668.611693101026,1057.4799278614446
2017-07-27 02:00:00,Zone 3,27019.58158833333,30635.422810535325,1167.2148345032474
2017-07-27 03:00:00,Zone 3,26086.69456,30618.478245737853,1055.527652374607
2017-07-27 09:00:00,Zone 3,27729.539748333333,30511.945478932976,1015.0648159850498
2017-07-27 10:00:00,Zone 3,29876.485356666668,30493.383867474222,1184.2738662562515
2017-07-27 11:00:00,Zone 3,32095.732216666667,30474.59311610089,1871.3291746346367
2017-07-27 12:00:00,Zone 3,33426.27615166667,30455.573473370867,2062.3492070320644
2017-07-27 13:00:00,Zone 3,33716.485355000004,30436.32509492375,2000.8432497969043
2017-07-27 14:00:00,Zone 3,32814.728031666666,30416.848095633977,1183.80530629239
2017-07-27 15:00:00,Zone 3,32264.435146666667,30397.14272038524,1144.500960918791
2017-07-27 16:00:00,Zone 3,32251.380751666667,30377.209582206197,1218.4790830494967
2017-07-27 17:00:00,Zone 3,33111.96652833334,30357.049614454765,2219.2913847802665
2017-07-27 18:00:00,Zone 3,34527.866108333335,30336.663958506768,2318.045991764622
2017-07-27 19:00:00,Zone 3,42371.548116666665,30316.05378595834,2921.373020529096
2017-07-27 20:00:00,Zone 3,47100.251046666664,30295.21966076631,2579.4450124537143
2017-07-27 21:00:00,Zone 3,45202.34309666667,30274.161347321224,2533.2223983155673
2017-07-27 22:00:00,Zone 3,42529.20502166666,30252.877788851543,2498.5224597477245
2017-07-27 23:00:00,Zone 3,38654.05857666667,30231.36721722754,2056.3258207151775
2017-07-28 00:00:00,Zone 3,34202.51046,30209.627184283447,1669.053029595976
2017-07-28 01:00:00,Zone 3,29722.845188333333,30187.654539855732,1148.1340527282737
2017-07-28 07:00:00,Zone 3,21534.728033333333,30050.707609300145,1053.4091515917535
2017-07-28 08:00:00,Zone 3,24423.765691666664,30026.991985570217,1089.068306826648
2017-07-28 09:00:00,Zone 3,27994.644351666666,30003.011188634657,1564.8079186679352
2017-07-28 10:00:00,Zone 3,30542.259414999997,29978.761769434488,2037.7070438596857
2017-07-28 11:00:00,Zone 3,32307.61506,29954.240626979474,1935.6749335031018
2017-07-28 12:00:00,Zone 3,33347.94979,29929.444943028848,2155.8230653049905
2017-07-28 13:00:00,Zone 3,33745.60669666666,29904.3722213127,2385.5051857603576
2017-07-28 14:00:00,Zone 3,32826.778245,29879.020288851563,2329.1261609484936
2017-07-28 15:00:00,Zone 3,32037.48954,29853.387218359887,2100.2138826658556
2017-07-28 16:00:00,Zone 3,31843.682008333333,29827.471332900994,1708.6225322299397
2017-07-28 17:00:00,Zone 3,27654.225941666664,29801.271195648475,-1713.0207375437712
2017-07-28 18:00:00,Zone 3,29118.326360000003,29774.785328145965,-1743.6640772462051
2017-07-28 19:00:00,Zone 3,35719.832636666666,29748.012196883275,-2229.912134750586
2017-07-28 20:00:00,Zone 3,40389.28870333333,29720.95070922279,-2408.283205765194
2017-07-28 21:00:00,Zone 3,38277.48954,29693.600458853543,-2574.566701895874
2017-07-28 22:00:00,Zone 3,36450.87866166667,29665.961776330514,-1839.1142240299523
2017-07-28 23:00:00,Zone 3,33614.05857666667,29638.0357096454,-1450.8252625665991
2017-07-29 00:00:00,Zone 3,30039.163178333332,29609.82390547346,-1539.9593111398353
2017-07-29 01:00:00,Zone 3,26551.631801666666,29581.328397154637,-1412.493567231395
2017-07-29 02:00:00,Zone 3,23705.774058333333,29552.55156949616,-1235.8654958805273
2017-07-29 03:00:00,Zone 3,22665.439329999997,29523.49622663938,-1042.6051056296164
2017-07-29 04:00:00,Zone 3,20846.86192666667,29494.165467016883,-1194.9319550493892
2017-07-29 07:00:00,Zone 3,18696.903765,29404.559144137664,-1075.9337287521266
2017-07-29 08:00:00,Zone 3,21901.255231666666,29374.16893585303,-1063.3979429588871
2017-07-29 09:00:00,Zone 3,24637.656901666665,29343.528395555048,-1287.6692918427361
2017-07-29 10:00:00,Zone 3,25917.991633333335,29312.644970609315,-1701.6110893750592
2017-07-29 11:00:00,Zone 3,26928.200835,29281.52690341386,-2179.1764187430053
2017-07-29 12:00:00,Zone 3,27887.196653333333,29250.183233887416,-2564.123039711554
2017-07-29 13:00:00,Zone 3,28107.11297,29218.623695048303,-2848.1821732752906
2017-07-29 14:00:00,Zone 3,28076.987446666666,29186.85867956231,-2417.700162406876
2017-07-29 15:00:00,Zone 3,27788.78661166667,29154.899295829244,-2401.8628398546716
2017-07-29 16:00:00,Zone 3,28155.31380666667,29122.75732203725,-2205.609060794912
2017-07-29 17:00:00,Zone 3,28766.861925,29090.445185383138,-1432.9873733176755
2017-07-29 18:00:00,Zone 3,29860.41841,29057.97603465001,-1783.0131578214423
2017-07-29 19:00:00,Zone 3,37071.464434999994,29025.36364163836,-1887.9343522777344
2017-07-29 20:00:00,Zone 3,41760.0,28992.62234554106,-1695.5547681827338
2017-07-29 21:00:00,Zone 3,39747.61506333333,28959.767047304376,-1471.723246172005
2017-07-29 22:00:00,Zone 3,37100.585775,28926.81320660469,-1400.368077687308
2017-07-29 23:00:00,Zone 3,34277.82426833333,28893.776850409107,-1057.4791366183817
2017-07-30 03:00:00,Zone 3,22836.15063,28761.144598555205,-1124.3616989645961
2017-07-30 04:00:00,Zone 3,21253.556485,28727.952750056804,-1060.8177087162476
2017-07-31 09:00:00,Zone 3,25595.648535,27831.263395547525,1024.029004977383
2017-07-31 13:00:00,Zone 3,29804.184101666662,27724.732894513574,1064.6004945890127
2017-07-31 14:00:00,Zone 3,29512.970711666665,27698.950478023406,1157.4745752518356
2017-07-31 15:00:00,Zone 3,28983.76569,27673.51910980729,1186.3801772356019
2017-07-31 16:00:00,Zone 3,28728.702928333336,27648.443982860994,1152.094400571772
2017-07-31 17:00:00,Zone 3,29912.635981666666,27623.730069291625,1919.534572952587
2017-07-31 18:00:00,Zone 3,30957.991633333335,27599.382057020186,1875.8293277913908
2017-07-31 19:00:00,Zone 3,37745.27196666667,27575.404419942086,1771.486323640529
2017-07-31 20:00:00,Zone 3,41213.72385,27551.801339957183,1045.3351064057933
2017-08-01 09:00:00,Zone 3,22902.570531666668,27280.347020772526,-1268.0214214332627
2017-08-01 12:00:00,Zone 3,27446.77116,27227.18186638463,-1218.0227416673697
2017-08-01 17:00:00,Zone 3,27192.978056666663,27146.275364927715,-1099.2879285793497
2017-08-01 18:00:00,Zone 3,28075.736675000004,27131.21998783903,-1278.9590376119777
2017-08-01 20:00:00,Zone 3,38691.91222666667,27102.206114971355,-1059.5782403201374
2017-08-02 14:00:00,Zone 3,25867.836988333333,26899.4626162094,-1933.8794665288733
2017-08-02 15:00:00,Zone 3,25320.12539,26890.793170661847,-2081.0320288918447
2017-08-02 16:00:00,Zone 3,24781.442008333335,26882.33962362072,-2500.2334045889293
2017-08-02 17:00:00,Zone 3,25658.181818333334,26874.09376049564,-2233.4110388124136
2017-08-02 18:00:00,Zone 3,26858.934168333333,26866.048038710185,-1996.7429514197029
2017-08-02 19:00:00,Zone 3,33115.48589166666,26858.195685308376,-2639.3592184884837
2017-08-02 20:00:00,Zone 3,36810.03134833334,26850.530749984606,-2363.971364424422
2017-08-02 21:00:00,Zone 3,34973.29153833333,26843.048101675482,-2303.005211240208
2017-08-02 22:00:00,Zone 3,33272.97805666667,26835.743295821063,-1630.2730864787773
2017-08-02 23:00:00,Zone 3,30605.642633333333,26828.612307655916,-1358.1928598127524
2017-08-03 00:00:00,Zone 3,27553.103448333335,26821.651334150996,-1025.8665310949582
2017-08-03 01:00:00,Zone 3,24160.501568333333,26814.856664007944,-1207.1385621018526
2017-08-03 02:00:00,Zone 3,21387.836988333333,26808.22466253069,-1422.871407415143
2017-08-03 03:00:00,Zone 3,20638.495295,26801.751577765925,-1169.5824270792582
2017-08-03 04:00:00,Zone 3,19510.971786666665,26795.433586645326,-1102.2493541933327
2017-08-03 06:00:00,Zone 3,15056.050156666666,26783.24871833224,-1111.043793894416
2017-08-03 09:00:00,Zone 3,22662.82131666667,26766.0569201937,-1090.15565635655
2017-08-03 10:00:00,Zone 3,24238.746081666668,26760.608230570582,-1098.9220432874827
2017-08-03 12:00:00,Zone 3,25475.611286666666,26750.13161686085,-1939.2100981092335
2017-08-03 13:00:00,Zone 3,24368.150469999997,26745.10701984065,-2902.5869643854858
2017-08-03 14:00:00,Zone 3,26162.758621666668,26740.22906118754,-1097.8398311946512
2017-08-07 15:00:00,Zone 3,25930.031346666667,26992.46021897445,-1178.669245804991
2017-08-07 16:00:00,Zone 3,24580.815048333334,26995.873612524578,-2246.2495692430857
2017-08-07 19:00:00,Zone 3,38191.34796333333,27005.320423705638,1349.284798389086
2017-08-07 20:00:00,Zone 3,40687.147335,27008.20045216817,1462.6800928642333
2017-08-07 21:00:00,Zone 3,38602.63323,27010.943946536798,1266.8573942111507
2017-08-07 22:00:00,Zone 3,36456.9279,27013.549516376257,1129.7696193056981
2017-08-08 09:00:00,Zone 3,25162.633228333332,27032.73179856261,1166.962145297046
2017-08-08 10:00:00,Zone 3,26847.899683333333,27033.604944612678,1028.856144187219
2017-08-08 13:00:00,Zone 3,30013.793103333333,27035.405955995255,1331.6117989590894
2017-08-08 14:00:00,Zone 3,29789.090908333335,27035.742541642365,1423.7911740396157
2017-08-08 15:00:00,Zone 3,29421.943573333334,27035.95151016691,1663.1135008634374
2017-08-08 16:00:00,Zone 3,29400.877743333334,27036.03549383569,1721.8955479239266
2017-08-08 17:00:00,Zone 3,30036.865203333335,27035.996867276834,1307.1931673315376
2017-08-08 18:00:00,Zone 3,31452.28840166667,27035.83758532515,1217.5960803140333
2017-08-08 20:00:00,Zone 3,40433.354231666664,27035.162810345733,1095.4583935854535
2017-08-09 15:00:00,Zone 3,28804.01254,27005.813330873945,1132.3247272924746
2017-08-09 20:00:00,Zone 3,37813.166143333336,26990.492817259503,-1140.3335495283463
2017-08-09 21:00:00,Zone 3,35903.197491666666,26986.96030654356,-1068.8314839549457
2017-08-13 06:00:00,Zone 3,16534.670846666664,26349.52086716127,1095.9435669211925
2017-08-13 07:00:00,Zone 3,18622.194355,26342.553973023394,1204.6416515922756
2017-08-14 06:00:00,Zone 3,13311.598745000001,26224.87050069646,-1304.2948335424007
2017-08-14 07:00:00,Zone 3,15191.473353333335,26221.440896624772,-1513.1605250657303
2017-08-14 19:00:00,Zone 3,36209.153608333334,26187.995167834575,-1144.5044400000334
2017-08-14 20:00:00,Zone 3,36833.10345,26185.73184767518,-1569.948412853424
2017-08-14 21:00:00,Zone 3,35231.09717833333,26183.532290670828,-1345.5861540392943
2017-08-14 22:00:00,Zone 3,33178.683385000004,26181.393549534492,-1052.2005909366962
2017-08-14 23:00:00,Zone 3,30364.890281666667,26179.313007743156,-1100.1345200045107
2017-08-15 02:00:00,Zone 3,20930.40752333333,26173.395223076586,-1165.072601929256
2017-08-15 03:00:00,Zone 3,19236.112853333336,26171.521104481755,-1329.88608050911
2017-08-15 04:00:00,Zone 3,18807.774296666666,26169.69140825294,-1047.371515993047
2017-08-15 06:00:00,Zone 3,12425.83072,26166.155128684444,-2335.678798126195
2017-08-15 07:00:00,Zone 3,13983.699059999999,26164.443689410666,-2457.318493265808
2017-08-15 08:00:00,Zone 3,16872.727275,26162.766812577134,-2665.981762587475
2017-08-15 09:00:00,Zone 3,19433.730406666666,26161.1223852194,-2925.265592050877
2017-08-15 10:00:00,Zone 3,23584.702195,26159.508519549905,-1214.1327798786551
2017-08-18 19:00:00,Zone 3,38999.87460666667,25898.225501876474,1489.8806781951425
2017-08-18 20:00:00,Zone 3,39734.169278333335,25890.438029820438,1727.5852304236614
2017-08-18 21:00:00,Zone 3,37356.73981333333,25882.48529230459,1459.9471341504395
2017-08-19 00:00:00,Zone 3,28980.564264999997,25857.604502213475,1144.8122240827506
2017-08-19 20:00:00,Zone 3,39795.36050166667,25647.379259007455,1024.6323708961245
2017-08-20 02:00:00,Zone 3,23442.257053333335,25567.77061828387,1055.64480823126
2017-08-20 18:00:00,Zone 3,29528.275863333332,25317.069234358958,1027.2530747347446
2017-08-21 20:00:00,Zone 3,34545.95611333333,24808.30120022821,-1375.1005089440187
2017-08-21 21:00:00,Zone 3,32723.260186666666,24786.500971334706,-1187.4687090493462
2017-08-21 22:00:00,Zone 3,30940.689655,24764.535513032795,-1094.8739034968348
2017-08-23 20:00:00,Zone 3,35290.28213166667,23612.028304002757,1083.4458752136125
2017-08-27 18:00:00,Zone 3,24355.10971666667,20437.994593815016,1469.3366095853999
2017-08-27 19:00:00,Zone 3,30335.79937333333,20397.981812572903,1287.5866092110518
2017-08-27 20:00:00,Zone 3,29841.253918333332,20357.89012732284,1069.9203302801288
2017-08-27 21:00:00,Zone 3,28672.601881666666,20317.724883856623,1059.4531071640304
2017-08-27 22:00:00,Zone 3,28044.6395,20277.491497856852,1566.2775292650913
2017-08-27 23:00:00,Zone 3,25212.789966666667,20237.19558378031,1216.7382966078949
2017-08-29 11:00:00,Zone 3,16644.01254,18814.188773812453,-1287.5853054377621
2017-08-29 16:00:00,Zone 3,17595.98746,18631.346659763043,-1067.4847158401826
2017-08-30 10:00:00,Zone 3,14891.53605,18019.636879847345,-1232.6747192035036
2017-08-30 19:00:00,Zone 3,24193.605014999997,17746.025089256862,-1140.693928314282
2017-08-30 20:00:00,Zone 3,23799.373043333337,17717.101032461673,-1210.2624818916338
2017-08-31 07:00:00,Zone 3,10815.799373333333,17419.262521983823,-1124.684554647385
2017-08-31 18:00:00,Zone 3,17941.065830000003,17159.02824088135,-1059.2321234626288
2017-08-31 19:00:00,Zone 3,22433.10345,17137.23031152043,-1380.5628585768118
2017-08-31 20:00:00,Zone 3,22151.22257166667,17115.742673844175,-1350.343540483531
2017-08-31 21:00:00,Zone 3,21877.366771666668,17094.56588333518,-1248.8102053665243
2017-09-01 00:00:00,Zone 3,17261.368743333336,17032.908507964414,-1126.2678472503121
2017-09-01 03:00:00,Zone 3,13706.721146666669,16974.07703129762,-1139.6460483005048
2017-09-01 09:00:00,Zone 3,13008.539328333334,16864.948475931575,-1176.9985565501975
2017-09-01 10:00:00,Zone 3,13260.551583333334,16847.86879898808,-1568.7354974075497
2017-09-01 11:00:00,Zone 3,13704.759958333334,16831.104884605207,-2089.4677698561372
2017-09-01 12:00:00,Zone 3,13877.344228333333,16814.656087161293,-2437.538375709788
2017-09-01 13:00:00,Zone 3,14130.33708,16798.521812185492,-2200.6590092921106
2017-09-01 14:00:00,Zone 3,14378.426965,16782.701658082846,-1754.8029138814327
2017-09-01 15:00:00,Zone 3,14882.451481666665,16767.195380276775,-1289.841961154194
2017-09-01 16:00:00,Zone 3,15095.240041666666,16752.0028914349,-1119.8479750847073
2017-09-01 18:00:00,Zone 3,17205.474975,16722.55931788927,-1507.0844248081285
2017-09-01 19:00:00,Zone 3,21858.386110000003,16708.308080431332,-1814.1255713536848
2017-09-01 20:00:00,Zone 3,21670.112358333336,16694.37027269649,-1789.6180575379676
2017-09-01 21:00:00,Zone 3,21226.884575,16680.745621766608,-1716.0005857434753
2017-09-01 22:00:00,Zone 3,20286.49642666667,16667.433899078736,-1607.465573519863
2017-09-01 23:00:00,Zone 3,18607.722163333336,16654.434950984145,-1556.3035564060538
2017-09-02 00:00:00,Zone 3,16846.57814166667,16641.748728366914,-1407.432197295755
2017-09-02 08:00:00,Zone 3,11734.749745000001,16551.529950625387,-1170.9028907687134
2017-09-02 09:00:00,Zone 3,13126.210420000001,16541.65343418628,-1098.9468536087606
2017-09-02 19:00:00,Zone 3,25373.810011666665,16459.339101455065,1035.0430341537685
2017-09-03 00:00:00,Zone 3,20006.046986666668,16428.802490306145,1353.1893427754585
2017-09-03 01:00:00,Zone 3,18580.265578333332,16423.495848921146,1480.4085003782893
2017-09-03 03:00:00,Zone 3,16284.698671666667,16413.656759766087,1029.92222354154
2017-09-07 18:00:00,Zone 3,19414.74974666667,15978.949934868418,1120.265371486963
2017-09-07 19:00:00,Zone 3,23620.510726666664,15967.873026178868,1528.9584183624665
2017-09-07 20:00:00,Zone 3,23551.869253333334,15956.83875839526,1698.38686403061
2017-09-07 21:00:00,Zone 3,22870.357506666667,15945.854296059162,1572.6386028127672
2017-09-07 22:00:00,Zone 3,21411.235953333333,15934.926164438042,1395.6919280495422
2017-09-08 00:00:00,Zone 3,17466.312565,15913.262484495453,1019.4333335257816
2017-09-08 01:00:00,Zone 3,16042.492339999999,15902.538078204754,1083.5457211757348
2017-09-08 02:00:00,Zone 3,15148.192033333333,15891.892568628336,1178.2721797325612
2017-09-08 13:00:00,Zone 3,16500.429008333333,15781.123412987312,1181.670449311605
2017-09-08 14:00:00,Zone 3,16225.863125000002,15771.675711490769,1146.9085365821174
2017-09-08 19:00:00,Zone 3,23744.065371666667,15725.932120841657,1251.7890482467647
2017-09-08 23:00:00,Zone 3,19856.016343333333,15690.999386882602,1411.2750705804247
2017-09-09 00:00:00,Zone 3,17856.588356666663,15682.477983062734,1299.514484655243
2017-09-10 00:00:00,Zone 3,15711.052095000001,15494.417137898417,-1142.0158006508955
2017-09-10 01:00:00,Zone 3,14359.795709999999,15486.962137617671,-1179.884224516578
2017-09-10 12:00:00,Zone 3,13599.836571666667,15404.672704206936,-1388.4143682681715
2017-09-10 13:00:00,Zone 3,12308.396321666667,15397.070384979392,-2855.223654220921
2017-09-10 14:00:00,Zone 3,12665.331971666667,15389.43354173917,-2391.3853312372557
2017-09-10 15:00:00,Zone 3,13185.045965,15381.7597920733,-1672.3265623340576
2017-09-10 16:00:00,Zone 3,13060.510725,15374.047012751627,-1701.36510612426
2017-09-10 17:00:00,Zone 3,13033.054135,15366.293328595237,-1718.0843692556573
2017-09-10 18:00:00,Zone 3,15328.621041666667,15358.497176977638,-2666.410099265555
2017-09-10 19:00:00,Zone 3,18333.156281666666,15350.657325703116,-2921.086797748392
2017-09-10 20:00:00,Zone 3,18369.4382,15342.772978635168,-2752.9251434419893
2017-09-10 21:00:00,Zone 3,17956.608783333333,15334.843996263975,-2612.6057553616592
2017-09-10 22:00:00,Zone 3,16485.720123333333,15326.870785334959,-2823.3439015268523
2017-09-10 23:00:00,Zone 3,14152.890701666665,15318.85412810941,-2794.2928438387444
2017-09-11 00:00:00,Zone 3,12796.731358333333,15310.795189700762,-2164.6891888610444
2017-09-11 01:00:00,Zone 3,12002.451481666665,15302.695615337065,-1684.7401047009662
2017-09-11 02:00:00,Zone 3,11147.374871666667,15294.557519306625,-1976.0194672701145
2017-09-11 03:00:00,Zone 3,11186.598571666667,15286.383587510187,-1739.756823927688
2017-09-11 04:00:00,Zone 3,11571.9714,15278.177200999471,-1599.0579874213781
2017-09-11 05:00:00,Zone 3,10014.790601833332,15269.942313215366,-1478.2837370895631
2017-09-11 06:00:00,Zone 3,8349.744637333333,15261.683172115325,-1268.3532812275207
2017-09-11 07:00:00,Zone 3,9032.236976333334,15253.404246518649,-1471.2993573620206
2017-09-11 08:00:00,Zone 3,10167.763022000001,15245.110260759078,-1647.9268536142881
2017-09-11 09:00:00,Zone 3,11272.890705,15236.80613768239,-1824.0540058321367
2017-09-11 10:00:00,Zone 3,11920.081715,15228.496963821322,-1960.7308623869176
2017-09-11 11:00:00,Zone 3,12123.064351666666,15220.18810266968,-2030.5497421060954
2017-09-11 12:00:00,Zone 3,13027.170585,15211.88525186544,-1426.9469607628616
2017-09-13 19:00:00,Zone 3,22362.410623333333,14907.750822081793,1086.5986885295679
2017-09-13 20:00:00,Zone 3,22340.837586666665,14906.269645796001,1268.8733464339784
2017-09-13 21:00:00,Zone 3,21466.149135,14904.90858075932,1137.6025484507973
2017-09-14 10:00:00,Zone 3,15378.631253333333,14895.7658569473,1218.4883417542205
2017-09-14 20:00:00,Zone 3,18865.617978333332,14893.072217717783,-1265.219701582766
2017-09-14 21:00:00,Zone 3,18011.52196166667,14892.6408745797,-1531.437291083961
2017-09-14 22:00:00,Zone 3,16342.553625,14892.144080387337,-1676.7179721424873
2017-09-26 11:00:00,Zone 3,14323.513789999999,13980.942985741993,1138.9972453491791
2017-09-26 12:00:00,Zone 3,14998.161388333334,13972.959199512135,1212.8670053171754
2017-09-28 08:00:00,Zone 3,8761.593462666666,13685.16397219383,-1270.4465002027828
2017-09-28 09:00:00,Zone 3,9867.701735,13680.132292405282,-1221.501408555796
2017-09-28 10:00:00,Zone 3,10769.84678,13675.140982406941,-1254.0633710455477
2017-09-28 11:00:00,Zone 3,11277.793666666666,13670.18685516362,-1388.8294916536397
2017-09-28 12:00:00,Zone 3,11683.75894,13665.266725089303,-1399.3007892299192
2017-09-28 13:00:00,Zone 3,11534.708888333334,13660.377316613447,-1503.0352968999723
2017-09-28 14:00:00,Zone 3,11291.521961666665,13655.515228462738,-1514.678943844703
2017-09-28 15:00:00,Zone 3,11120.898874999999,13650.677195919236,-1886.8150050480435
2017-09-28 16:00:00,Zone 3,11040.490296666669,13645.860288148764,-1948.8727601193732
2017-09-28 17:00:00,Zone 3,11534.708888333334,13641.061950647709,-2129.7425888098405
2017-09-28 18:00:00,Zone 3,15746.353421666667,13636.279918434497,-2679.3448802506664
2017-09-28 19:00:00,Zone 3,16931.88968333333,13631.512211248102,-2452.18421970469
2017-09-28 20:00:00,Zone 3,16834.811031666668,13626.757134510566,-2268.8539348217455
2017-09-28 21:00:00,Zone 3,16165.066393333334,13622.013262162307,-1975.4654980164087
2017-09-28 22:00:00,Zone 3,14512.768131666666,13617.279416719139,-1923.148320754237
2017-09-28 23:00:00,Zone 3,12884.004085,13612.554622378959,-1838.1010380430125
2017-09-29 00:00:00,Zone 3,11647.477016666666,13607.837964580021,-1794.0741060301207
2017-09-29 01:00:00,Zone 3,10524.698673333334,13603.128534672845,-2069.1204555531403
2017-09-29 02:00:00,Zone 3,9900.061286333334,13598.425569481678,-2186.7541568495144
2017-09-29 03:00:00,Zone 3,9745.127681333333,13593.728625695703,-2178.386597392704
2017-09-29 04:00:00,Zone 3,10194.239018833334,13589.037586543007,-1988.931165875072
2017-09-29 05:00:00,Zone 3,9551.9509705,13584.352758499119,-1391.3439191375928
2017-09-29 06:00:00,Zone 3,7845.7201225,13579.674917626447,-1069.0888387983705
2017-09-29 09:00:00,Zone 3,9162.655771166666,13565.696329955072,-1281.7267653679774
2017-09-29 10:00:00,Zone 3,9924.576097166666,13561.060801455622,-1450.4241170869645
2017-09-29 11:00:00,Zone 3,10888.49847,13556.440838165392,-1428.6190614465631
2017-09-29 12:00:00,Zone 3,11276.813075,13551.839056597422,-1339.7458620869293
2017-09-29 13:00:00,Zone 3,11356.241063333333,13547.258395836068,-1222.2378357215766
2017-09-29 14:00:00,Zone 3,10950.275791666667,13542.702124946378,-1382.449351674155
2017-10-19 09:00:00,Zone 3,12542.24924,13155.001684309284,1511.48246608125
2017-10-19 10:00:00,Zone 3,13414.711244999999,13153.495337999333,1334.871394316091
2017-10-19 11:00:00,Zone 3,14056.656536666667,13152.017133535071,1349.4749739005547
2017-10-26 09:00:00,Zone 3,9099.088145833333,12762.19101338786,-1342.8671893202172
2017-10-26 10:00:00,Zone 3,9437.568389166667,12756.989133613317,-1809.2267647046574
2017-10-26 11:00:00,Zone 3,10380.060791666667,12751.753508724682,-1742.3941057753673
2017-10-26 12:00:00,Zone 3,10883.890576666667,12746.486353192442,-1628.869458210409
2017-10-26 13:00:00,Zone 3,11225.288753333334,12741.189958359162,-1255.72791131954
2017-11-06 09:00:00,Zone 3,8887.710843333334,12789.293769686554,-1281.1787994292354
2017-11-06 10:00:00,Zone 3,9515.180722833333,12802.23595275915,-1827.1498801648177
2017-11-06 11:00:00,Zone 3,10010.6024085,12815.048409767236,-2269.8191745578606
2017-11-06 12:00:00,Zone 3,11173.975903333334,12827.723974748882,-1913.6496898382447
2017-11-06 13:00:00,Zone 3,11760.963853333335,12840.256709180034,-1316.1173082018668
2017-11-06 14:00:00,Zone 3,11480.481926666667,12852.642039079206,-1123.3750815180501
2017-11-06 15:00:00,Zone 3,11016.86747,12864.876649665528,-1396.1117915320028
2017-11-06 16:00:00,Zone 3,11239.518075,12876.958443524454,-1482.6644948712983
2017-11-06 17:00:00,Zone 3,14962.891566666667,12888.886535272602,-1638.7755736993386
2017-11-07 08:00:00,Zone 3,7783.13253,13051.314172912475,-1361.587601590103
